Tarikh,Waktu,Negeri,Kawasan,API
1/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",40
1/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",51
1/2/2014,1:00PM,Sarawak,Kuching,19
1/2/2014,1:00PM,Sarawak,Sibu,30
1/2/2014,1:00PM,Sarawak,Bintulu,31
1/2/2014,1:00PM,Sarawak,Miri,32
1/2/2014,1:00PM,Sarawak,ILP Miri,20
1/2/2014,1:00PM,Sarawak,Sarikei,46
1/2/2014,1:00PM,Sarawak,Limbang,30
1/2/2014,1:00PM,Sarawak,Samarahan,37
1/2/2014,1:00PM,Sarawak,Sri Aman,44
1/2/2014,1:00PM,Sarawak,Kapit,23
1/2/2014,1:00PM,Sabah,Kota Kinabalu,39
1/2/2014,1:00PM,Sabah,Tawau,27
1/2/2014,1:00PM,Sabah,Keningau,47
1/2/2014,1:00PM,Sabah,Sandakan,31
2/2/2014,1:00PM,Perlis,Kangar,53
2/2/2014,1:00PM,Kedah,Langkawi,43
2/2/2014,1:00PM,Kedah,Alor Setar,44
2/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",58
2/2/2014,1:00PM,Pulau Pinang,USM,60
2/2/2014,1:00PM,Pulau Pinang,Perai,51
2/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",50
2/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",47
2/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",55
2/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",56
2/2/2014,1:00PM,Perak,Seri Manjung,46
2/2/2014,1:00PM,Perak,Tanjung Malim,58
2/2/2014,1:00PM,Selangor,Pelabuhan Kelang,61
2/2/2014,1:00PM,Selangor,Petaling Jaya,42
2/2/2014,1:00PM,Selangor,Banting,70
2/2/2014,1:00PM,Selangor,Shah Alam,49
2/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",38
2/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",65
2/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,63
2/2/2014,1:00PM,Wilayah Persekutuan,Labuan,42
2/2/2014,1:00PM,Negeri Sembilan,Seremban,42
2/2/2014,1:00PM,Negeri Sembilan,Port Dickson,64
2/2/2014,1:00PM,Melaka,Bukit Rambai,52
2/2/2014,1:00PM,Melaka,Bandaraya Melaka,54
2/2/2014,1:00PM,Johor,Pasir Gudang,35
2/2/2014,1:00PM,Johor,Larkin Lama,39
2/2/2014,1:00PM,Johor,Muar,37
2/2/2014,1:00PM,Johor,Kota Tinggi,28
2/2/2014,1:00PM,Kelantan,Tanah Merah ,51
2/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",50
2/2/2014,1:00PM,Terengganu,Kemaman,42
2/2/2014,1:00PM,Terengganu,Paka,24
2/2/2014,1:00PM,Terengganu,Kuala Terengganu,41
2/2/2014,1:00PM,Pahang,Jerantut,28
2/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",37
2/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",40
2/2/2014,1:00PM,Sarawak,Kuching,25
2/2/2014,1:00PM,Sarawak,Sibu,36
2/2/2014,1:00PM,Sarawak,Bintulu,30
2/2/2014,1:00PM,Sarawak,Miri,34
2/2/2014,1:00PM,Sarawak,ILP Miri,21
2/2/2014,1:00PM,Sarawak,Sarikei,49
2/2/2014,1:00PM,Sarawak,Samarahan,36
2/2/2014,1:00PM,Sarawak,Sri Aman,47
2/2/2014,1:00PM,Sarawak,Kapit,23
2/2/2014,1:00PM,Sabah,Kota Kinabalu,39
2/2/2014,1:00PM,Sabah,Tawau,24
2/2/2014,1:00PM,Sabah,Keningau,54
2/2/2014,1:00PM,Sabah,Sandakan,25
3/2/2014,1:00PM,Perlis,Kangar,59
3/2/2014,1:00PM,Kedah,Langkawi,47
3/2/2014,1:00PM,Kedah,Alor Setar,49
3/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",65
3/2/2014,1:00PM,Pulau Pinang,USM,47
3/2/2014,1:00PM,Pulau Pinang,Perai,53
3/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",47
3/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",51
3/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",57
3/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",43
3/2/2014,1:00PM,Perak,Seri Manjung,62
3/2/2014,1:00PM,Perak,Tanjung Malim,53
3/2/2014,1:00PM,Selangor,Pelabuhan Kelang,58
3/2/2014,1:00PM,Selangor,Petaling Jaya,51
3/2/2014,1:00PM,Selangor,Banting,67
3/2/2014,1:00PM,Selangor,Shah Alam,48
3/2/2014,1:00PM,Selangor,Kuala Selangor,51
3/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",54
3/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",46
3/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,49
3/2/2014,1:00PM,Wilayah Persekutuan,Labuan,32
3/2/2014,1:00PM,Negeri Sembilan,Nilai,63
3/2/2014,1:00PM,Negeri Sembilan,Seremban,50
3/2/2014,1:00PM,Negeri Sembilan,Port Dickson,82
3/2/2014,1:00PM,Melaka,Bukit Rambai,59
3/2/2014,1:00PM,Melaka,Bandaraya Melaka,59
3/2/2014,1:00PM,Johor,Pasir Gudang,43
3/2/2014,1:00PM,Johor,Muar,38
3/2/2014,1:00PM,Johor,Kota Tinggi,24
3/2/2014,1:00PM,Kelantan,Tanah Merah ,52
3/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",57
3/2/2014,1:00PM,Terengganu,Kemaman,56
3/2/2014,1:00PM,Terengganu,Paka,26
3/2/2014,1:00PM,Terengganu,Kuala Terengganu,55
3/2/2014,1:00PM,Pahang,Jerantut,32
3/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",49
3/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",44
3/2/2014,1:00PM,Sarawak,Kuching,25
3/2/2014,1:00PM,Sarawak,Sibu,33
3/2/2014,1:00PM,Sarawak,Bintulu,42
3/2/2014,1:00PM,Sarawak,Miri,40
3/2/2014,1:00PM,Sarawak,ILP Miri,18
3/2/2014,1:00PM,Sarawak,Sarikei,39
3/2/2014,1:00PM,Sarawak,Samarahan,36
3/2/2014,1:00PM,Sarawak,Sri Aman,49
3/2/2014,1:00PM,Sarawak,Kapit,33
3/2/2014,1:00PM,Sabah,Kota Kinabalu,42
3/2/2014,1:00PM,Sabah,Tawau,25
3/2/2014,1:00PM,Sabah,Keningau,90
3/2/2014,1:00PM,Sabah,Sandakan,19
4/2/2014,1:00PM,Perlis,Kangar,70
4/2/2014,1:00PM,Kedah,Langkawi,41
4/2/2014,1:00PM,Kedah,Alor Setar,59
4/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",73
4/2/2014,1:00PM,Pulau Pinang,USM,71
4/2/2014,1:00PM,Pulau Pinang,Perai,53
4/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",53
4/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",43
4/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",42
4/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",68
4/2/2014,1:00PM,Perak,Seri Manjung,43
4/2/2014,1:00PM,Perak,Tanjung Malim,45
4/2/2014,1:00PM,Selangor,Pelabuhan Kelang,52
4/2/2014,1:00PM,Selangor,Petaling Jaya,47
4/2/2014,1:00PM,Selangor,Banting,89
4/2/2014,1:00PM,Selangor,Shah Alam,49
4/2/2014,1:00PM,Selangor,Kuala Selangor,32
4/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",44
4/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",76
4/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,66
4/2/2014,1:00PM,Wilayah Persekutuan,Labuan,34
4/2/2014,1:00PM,Negeri Sembilan,Nilai,59
4/2/2014,1:00PM,Negeri Sembilan,Seremban,51
4/2/2014,1:00PM,Negeri Sembilan,Port Dickson,67
4/2/2014,1:00PM,Melaka,Bukit Rambai,57
4/2/2014,1:00PM,Melaka,Bandaraya Melaka,56
4/2/2014,1:00PM,Johor,Pasir Gudang,33
4/2/2014,1:00PM,Johor,Larkin Lama,44
4/2/2014,1:00PM,Johor,Muar,51
4/2/2014,1:00PM,Johor,Kota Tinggi,36
4/2/2014,1:00PM,Kelantan,Tanah Merah ,57
4/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",61
4/2/2014,1:00PM,Terengganu,Kemaman,67
4/2/2014,1:00PM,Terengganu,Paka,28
4/2/2014,1:00PM,Terengganu,Kuala Terengganu,44
4/2/2014,1:00PM,Pahang,Jerantut,35
4/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",57
4/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",50
4/2/2014,1:00PM,Sarawak,Kuching,32
4/2/2014,1:00PM,Sarawak,Sibu,58
4/2/2014,1:00PM,Sarawak,Bintulu,46
4/2/2014,1:00PM,Sarawak,Miri,35
4/2/2014,1:00PM,Sarawak,ILP Miri,24
4/2/2014,1:00PM,Sarawak,Sarikei,39
4/2/2014,1:00PM,Sarawak,Limbang,27
4/2/2014,1:00PM,Sarawak,Samarahan,38
4/2/2014,1:00PM,Sarawak,Sri Aman,41
4/2/2014,1:00PM,Sarawak,Kapit,37
4/2/2014,1:00PM,Sabah,Tawau,25
4/2/2014,1:00PM,Sabah,Keningau,60
4/2/2014,1:00PM,Sabah,Sandakan,19
5/2/2014,1:00PM,Perlis,Kangar,59
5/2/2014,1:00PM,Kedah,Langkawi,41
5/2/2014,1:00PM,Kedah,Alor Setar,55
5/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",73
5/2/2014,1:00PM,Pulau Pinang,USM,52
5/2/2014,1:00PM,Pulau Pinang,Perai,55
5/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",56
5/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",61
5/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",81
5/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",61
5/2/2014,1:00PM,Perak,Seri Manjung,53
5/2/2014,1:00PM,Perak,Tanjung Malim,60
5/2/2014,1:00PM,Selangor,Pelabuhan Kelang,61
5/2/2014,1:00PM,Selangor,Petaling Jaya,40
5/2/2014,1:00PM,Selangor,Banting,81
5/2/2014,1:00PM,Selangor,Shah Alam,58
5/2/2014,1:00PM,Selangor,Kuala Selangor,35
5/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",42
5/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",70
5/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,61
5/2/2014,1:00PM,Wilayah Persekutuan,Labuan,27
5/2/2014,1:00PM,Negeri Sembilan,Seremban,50
5/2/2014,1:00PM,Negeri Sembilan,Port Dickson,68
5/2/2014,1:00PM,Melaka,Bukit Rambai,59
5/2/2014,1:00PM,Melaka,Bandaraya Melaka,64
5/2/2014,1:00PM,Johor,Pasir Gudang,45
5/2/2014,1:00PM,Johor,Larkin Lama,51
5/2/2014,1:00PM,Johor,Muar,54
5/2/2014,1:00PM,Johor,Kota Tinggi,38
5/2/2014,1:00PM,Kelantan,Tanah Merah ,54
5/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",40
5/2/2014,1:00PM,Terengganu,Kemaman,52
5/2/2014,1:00PM,Terengganu,Paka,29
5/2/2014,1:00PM,Terengganu,Kuala Terengganu,50
5/2/2014,1:00PM,Pahang,Jerantut,40
5/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",50
5/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",52
5/2/2014,1:00PM,Sarawak,Kuching,40
5/2/2014,1:00PM,Sarawak,Sibu,46
5/2/2014,1:00PM,Sarawak,Bintulu,45
5/2/2014,1:00PM,Sarawak,Miri,28
5/2/2014,1:00PM,Sarawak,ILP Miri,32
5/2/2014,1:00PM,Sarawak,Sarikei,49
5/2/2014,1:00PM,Sarawak,Limbang,30
5/2/2014,1:00PM,Sarawak,Samarahan,43
5/2/2014,1:00PM,Sarawak,Sri Aman,73
5/2/2014,1:00PM,Sarawak,Kapit,37
5/2/2014,1:00PM,Sabah,Kota Kinabalu,33
5/2/2014,1:00PM,Sabah,Tawau,26
5/2/2014,1:00PM,Sabah,Keningau,43
5/2/2014,1:00PM,Sabah,Sandakan,19
6/2/2014,1:00PM,Perlis,Kangar,55
6/2/2014,1:00PM,Kedah,Langkawi,33
6/2/2014,1:00PM,Kedah,Alor Setar,42
6/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",66
6/2/2014,1:00PM,Pulau Pinang,USM,64
6/2/2014,1:00PM,Pulau Pinang,Perai,52
6/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",52
6/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",54
6/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",71
6/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",54
6/2/2014,1:00PM,Perak,Seri Manjung,44
6/2/2014,1:00PM,Selangor,Pelabuhan Kelang,57
6/2/2014,1:00PM,Selangor,Petaling Jaya,68
6/2/2014,1:00PM,Selangor,Banting,82
6/2/2014,1:00PM,Selangor,Shah Alam,76
6/2/2014,1:00PM,Selangor,Kuala Selangor,39
6/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",51
6/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",85
6/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,64
6/2/2014,1:00PM,Wilayah Persekutuan,Labuan,37
6/2/2014,1:00PM,Negeri Sembilan,Nilai,54
6/2/2014,1:00PM,Negeri Sembilan,Seremban,51
6/2/2014,1:00PM,Negeri Sembilan,Port Dickson,63
6/2/2014,1:00PM,Melaka,Bukit Rambai,52
6/2/2014,1:00PM,Melaka,Bandaraya Melaka,55
6/2/2014,1:00PM,Johor,Pasir Gudang,35
6/2/2014,1:00PM,Johor,Larkin Lama,37
6/2/2014,1:00PM,Johor,Muar,44
6/2/2014,1:00PM,Johor,Kota Tinggi,30
6/2/2014,1:00PM,Kelantan,Tanah Merah ,54
6/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",46
6/2/2014,1:00PM,Terengganu,Kemaman,42
6/2/2014,1:00PM,Terengganu,Paka,26
6/2/2014,1:00PM,Terengganu,Kuala Terengganu,36
6/2/2014,1:00PM,Pahang,Jerantut,34
6/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",39
6/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",50
6/2/2014,1:00PM,Sarawak,Kuching,41
6/2/2014,1:00PM,Sarawak,Sibu,53
6/2/2014,1:00PM,Sarawak,Bintulu,36
6/2/2014,1:00PM,Sarawak,Miri,25
6/2/2014,1:00PM,Sarawak,ILP Miri,34
6/2/2014,1:00PM,Sarawak,Sarikei,52
6/2/2014,1:00PM,Sarawak,Limbang,27
6/2/2014,1:00PM,Sarawak,Samarahan,48
6/2/2014,1:00PM,Sarawak,Sri Aman,64
6/2/2014,1:00PM,Sarawak,Kapit,49
6/2/2014,1:00PM,Sabah,Kota Kinabalu,68
6/2/2014,1:00PM,Sabah,Tawau,34
6/2/2014,1:00PM,Sabah,Keningau,35
6/2/2014,1:00PM,Sabah,Sandakan,28
7/2/2014,1:00PM,Perlis,Kangar,47
7/2/2014,1:00PM,Kedah,Langkawi,29
7/2/2014,1:00PM,Kedah,Alor Setar,40
7/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",63
7/2/2014,1:00PM,Pulau Pinang,USM,60
7/2/2014,1:00PM,Pulau Pinang,Perai,57
7/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",59
7/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",59
7/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",61
7/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",59
7/2/2014,1:00PM,Perak,Seri Manjung,51
7/2/2014,1:00PM,Perak,Tanjung Malim,48
7/2/2014,1:00PM,Selangor,Pelabuhan Kelang,65
7/2/2014,1:00PM,Selangor,Petaling Jaya,53
7/2/2014,1:00PM,Selangor,Banting,70
7/2/2014,1:00PM,Selangor,Shah Alam,62
7/2/2014,1:00PM,Selangor,Kuala Selangor,43
7/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",79
7/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,71
7/2/2014,1:00PM,Wilayah Persekutuan,Labuan,40
7/2/2014,1:00PM,Negeri Sembilan,Nilai,62
7/2/2014,1:00PM,Negeri Sembilan,Seremban,57
7/2/2014,1:00PM,Negeri Sembilan,Port Dickson,65
7/2/2014,1:00PM,Melaka,Bukit Rambai,53
7/2/2014,1:00PM,Melaka,Bandaraya Melaka,56
7/2/2014,1:00PM,Johor,Pasir Gudang,32
7/2/2014,1:00PM,Johor,Larkin Lama,38
7/2/2014,1:00PM,Johor,Muar,50
7/2/2014,1:00PM,Kelantan,Tanah Merah ,50
7/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",43
7/2/2014,1:00PM,Terengganu,Kemaman,44
7/2/2014,1:00PM,Terengganu,Paka,31
7/2/2014,1:00PM,Terengganu,Kuala Terengganu,35
7/2/2014,1:00PM,Pahang,Jerantut,30
7/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",40
7/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",41
7/2/2014,1:00PM,Sarawak,Kuching,44
7/2/2014,1:00PM,Sarawak,Sibu,50
7/2/2014,1:00PM,Sarawak,Bintulu,41
7/2/2014,1:00PM,Sarawak,Miri,30
7/2/2014,1:00PM,Sarawak,ILP Miri,44
7/2/2014,1:00PM,Sarawak,Sarikei,39
7/2/2014,1:00PM,Sarawak,Limbang,23
7/2/2014,1:00PM,Sarawak,Samarahan,49
7/2/2014,1:00PM,Sarawak,Sri Aman,58
7/2/2014,1:00PM,Sarawak,Kapit,50
7/2/2014,1:00PM,Sabah,Kota Kinabalu,37
7/2/2014,1:00PM,Sabah,Tawau,35
7/2/2014,1:00PM,Sabah,Keningau,43
7/2/2014,1:00PM,Sabah,Sandakan,22
8/2/2014,1:00PM,Perlis,Kangar,50
8/2/2014,1:00PM,Kedah,Langkawi,33
8/2/2014,1:00PM,Kedah,Alor Setar,42
8/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",66
8/2/2014,1:00PM,Pulau Pinang,USM,62
8/2/2014,1:00PM,Pulau Pinang,Perai,56
8/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",60
8/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",66
8/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",74
8/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",59
8/2/2014,1:00PM,Perak,Seri Manjung,56
8/2/2014,1:00PM,Perak,Tanjung Malim,68
8/2/2014,1:00PM,Selangor,Pelabuhan Kelang,65
8/2/2014,1:00PM,Selangor,Petaling Jaya,63
8/2/2014,1:00PM,Selangor,Banting,77
8/2/2014,1:00PM,Selangor,Shah Alam,59
8/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",57
8/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",72
8/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,76
8/2/2014,1:00PM,Wilayah Persekutuan,Labuan,31
8/2/2014,1:00PM,Negeri Sembilan,Nilai,76
8/2/2014,1:00PM,Negeri Sembilan,Seremban,56
8/2/2014,1:00PM,Negeri Sembilan,Port Dickson,66
8/2/2014,1:00PM,Melaka,Bukit Rambai,56
8/2/2014,1:00PM,Melaka,Bandaraya Melaka,62
8/2/2014,1:00PM,Johor,Pasir Gudang,41
8/2/2014,1:00PM,Johor,Larkin Lama,46
8/2/2014,1:00PM,Johor,Muar,57
8/2/2014,1:00PM,Johor,Kota Tinggi,32
8/2/2014,1:00PM,Kelantan,Tanah Merah ,50
8/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",49
8/2/2014,1:00PM,Terengganu,Kemaman,40
8/2/2014,1:00PM,Terengganu,Paka,46
8/2/2014,1:00PM,Terengganu,Kuala Terengganu,27
8/2/2014,1:00PM,Pahang,Jerantut,35
8/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",39
8/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",51
8/2/2014,1:00PM,Sarawak,Kuching,34
8/2/2014,1:00PM,Sarawak,Sibu,49
8/2/2014,1:00PM,Sarawak,Bintulu,58
8/2/2014,1:00PM,Sarawak,Miri,27
8/2/2014,1:00PM,Sarawak,ILP Miri,29
8/2/2014,1:00PM,Sarawak,Sarikei,36
8/2/2014,1:00PM,Sarawak,Limbang,32
8/2/2014,1:00PM,Sarawak,Samarahan,36
8/2/2014,1:00PM,Sarawak,Sri Aman,44
8/2/2014,1:00PM,Sarawak,Kapit,34
8/2/2014,1:00PM,Sabah,Kota Kinabalu,37
8/2/2014,1:00PM,Sabah,Tawau,31
8/2/2014,1:00PM,Sabah,Keningau,36
8/2/2014,1:00PM,Sabah,Sandakan,28
9/2/2014,1:00PM,Perlis,Kangar,51
9/2/2014,1:00PM,Kedah,Langkawi,35
9/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",65
9/2/2014,1:00PM,Pulau Pinang,USM,54
9/2/2014,1:00PM,Pulau Pinang,Perai,52
9/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",58
9/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",57
9/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",57
9/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",59
9/2/2014,1:00PM,Perak,Seri Manjung,43
9/2/2014,1:00PM,Perak,Tanjung Malim,64
9/2/2014,1:00PM,Selangor,Pelabuhan Kelang,57
9/2/2014,1:00PM,Selangor,Petaling Jaya,58
9/2/2014,1:00PM,Selangor,Banting,73
9/2/2014,1:00PM,Selangor,Shah Alam,55
9/2/2014,1:00PM,Selangor,Kuala Selangor,54
9/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",55
9/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",57
9/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,59
9/2/2014,1:00PM,Wilayah Persekutuan,Labuan,29
9/2/2014,1:00PM,Negeri Sembilan,Nilai,67
9/2/2014,1:00PM,Negeri Sembilan,Seremban,71
9/2/2014,1:00PM,Negeri Sembilan,Port Dickson,78
9/2/2014,1:00PM,Melaka,Bukit Rambai,61
9/2/2014,1:00PM,Melaka,Bandaraya Melaka,69
9/2/2014,1:00PM,Johor,Pasir Gudang,40
9/2/2014,1:00PM,Johor,Larkin Lama,48
9/2/2014,1:00PM,Johor,Muar,55
9/2/2014,1:00PM,Johor,Kota Tinggi,32
9/2/2014,1:00PM,Kelantan,Tanah Merah ,54
9/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",56
9/2/2014,1:00PM,Terengganu,Kemaman,43
9/2/2014,1:00PM,Terengganu,Paka,31
9/2/2014,1:00PM,Terengganu,Kuala Terengganu,35
9/2/2014,1:00PM,Pahang,Jerantut,34
9/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",43
9/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",40
9/2/2014,1:00PM,Sarawak,Kuching,18
9/2/2014,1:00PM,Sarawak,Sibu,41
9/2/2014,1:00PM,Sarawak,Bintulu,29
9/2/2014,1:00PM,Sarawak,Miri,24
9/2/2014,1:00PM,Sarawak,ILP Miri,26
9/2/2014,1:00PM,Sarawak,Sarikei,32
9/2/2014,1:00PM,Sarawak,Limbang,27
9/2/2014,1:00PM,Sarawak,Samarahan,35
9/2/2014,1:00PM,Sarawak,Sri Aman,36
9/2/2014,1:00PM,Sarawak,Kapit,36
9/2/2014,1:00PM,Sabah,Kota Kinabalu,30
9/2/2014,1:00PM,Sabah,Tawau,25
9/2/2014,1:00PM,Sabah,Keningau,41
9/2/2014,1:00PM,Sabah,Sandakan,21
10/2/2014,1:00PM,Perlis,Kangar,52
10/2/2014,1:00PM,Kedah,Langkawi,37
10/2/2014,1:00PM,Kedah,Alor Setar,42
10/2/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",64
10/2/2014,1:00PM,Pulau Pinang,USM,52
10/2/2014,1:00PM,Pulau Pinang,Perai,42
10/2/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",46
10/2/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",56
10/2/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",63
10/2/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",55
10/2/2014,1:00PM,Perak,Seri Manjung,37
10/2/2014,1:00PM,Perak,Tanjung Malim,56
10/2/2014,1:00PM,Selangor,Pelabuhan Kelang,52
10/2/2014,1:00PM,Selangor,Petaling Jaya,51
10/2/2014,1:00PM,Selangor,Banting,80
10/2/2014,1:00PM,Selangor,Shah Alam,55
10/2/2014,1:00PM,Selangor,Kuala Selangor,36
10/2/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",54
10/2/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",91
10/2/2014,1:00PM,Wilayah Persekutuan,Putrajaya,75
10/2/2014,1:00PM,Wilayah Persekutuan,Labuan,29
10/2/2014,1:00PM,Negeri Sembilan,Nilai,63
10/2/2014,1:00PM,Negeri Sembilan,Seremban,71
10/2/2014,1:00PM,Negeri Sembilan,Port Dickson,59
10/2/2014,1:00PM,Melaka,Bukit Rambai,59
10/2/2014,1:00PM,Melaka,Bandaraya Melaka,67
10/2/2014,1:00PM,Johor,Pasir Gudang,46
10/2/2014,1:00PM,Johor,Larkin Lama,42
10/2/2014,1:00PM,Johor,Muar,52
10/2/2014,1:00PM,Johor,Kota Tinggi,34
10/2/2014,1:00PM,Kelantan,Tanah Merah ,55
10/2/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",48
10/2/2014,1:00PM,Terengganu,Kemaman,55
10/2/2014,1:00PM,Terengganu,Paka,31
10/2/2014,1:00PM,Terengganu,Kuala Terengganu,45
10/2/2014,1:00PM,Pahang,Jerantut,30
10/2/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",41
10/2/2014,1:00PM,Pahang,"Balok Baru, Kuantan",43
10/2/2014,1:00PM,Sarawak,Kuching,25
10/2/2014,1:00PM,Sarawak,Sibu,41
10/2/2014,1:00PM,Sarawak,Bintulu,36
10/2/2014,1:00PM,Sarawak,Miri,21
10/2/2014,1:00PM,Sarawak,ILP Miri,17
10/2/2014,1:00PM,Sarawak,Sarikei,29
10/2/2014,1:00PM,Sarawak,Limbang,18
10/2/2014,1:00PM,Sarawak,Samarahan,43
10/2/2014,1:00PM,Sarawak,Sri Aman,49
10/2/2014,1:00PM,Sarawak,Kapit,34
10/2/2014,1:00PM,Sabah,Kota Kinabalu,22
